"time","speed","speed2","gyro.x","gyro.y","gyro.z","accel.x","accel.y","accel.z","rotation.x","rotation.y","vibration","mAvg.speed","mAvg.speed2","mAvg.vibration","mAvg.gyro.x","mAvg.gyro.y","mAvg.gyro.z","mAvg.accel.x","mAvg.accel.y","mAvg.accel.z","mAvg.rotation.x","mAvg.rotation.y"
1528558211933,17.695661506245845,16.086965005678042,32.3587786259542,-31.641221374045802,6.893129770992366,-0.532958984375,1.181396484375,-0.155029296875,-64.83471368542483,24.098561974780264,0,15.6,17.4,0,-3.8,0.4,-1,0,0,0,-34.8,47.2
1528558212034,17.695661506245845,16.086965005678042,108.5114503816794,-74.45038167938931,-25.557251908396946,-0.545166015625,0.8779296875,-0.085693359375,-57.846845498980805,31.717334147587607,0,15.6,17.4,0,-3.8,0.4,-1,0,0,0,-34.8,47.2
1528558212134,17.695661506245845,16.086965005678042,65.48091603053435,-46.045801526717554,-21.519083969465647,-0.88818359375,0.311279296875,-0.13818359375,-19.101031822468972,69.02077304294325,0,15.6,17.4,0,-3.8,0.4,-1,0,0,0,-34.8,47.2
1528558212234,17.695661506245845,16.086965005678042,-65.08396946564885,39.49618320610687,4.290076335877862,-0.886962890625,0.41650390625,-0.32568359375,-23.788224842573815,59.20074142492591,0,15.6,17.4,0,-3.8,0.4,-1,0,0,0,-34.8,47.2
1528558212334,17.695661506245845,16.086965005678042,-123.77862595419847,78.46564885496183,19.610687022900763,-0.92578125,0.40576171875,-0.068603515625,-23.609786254897998,66.03430502349687,0,15.6,17.4,0,-3.8,0.4,-1,0,0,0,-34.8,47.2
1528558212434,17.695661506245845,16.086965005678042,-101.18320610687023,64.34351145038168,22.12213740458015,-0.6533203125,0.5927734375,0.044921875,-42.150987780060106,47.70012458332018,0,15.6,17.4,0,-3.8,0.4,-1,0,0,0,-34.8,47.2
1528558212534,17.695661506245845,16.086965005678042,-11.854961832061068,2.6030534351145036,6.038167938931298,-0.505126953125,0.87939453125,-0.022705078125,-60.101826355619124,29.864948814700313,0,15.6,17.4,0,-3.8,0.4,-1,0,0,0,-34.8,47.2
1528558212633,17.695661506245845,16.086965005678042,91.48091603053435,-62.969465648854964,-16.564885496183205,-0.550048828125,0.77490234375,-0.12109375,-53.98930341745659,35.04268383104229,0,15.6,17.4,0,-3.8,0.4,-1,0,0,0,-34.8,47.2
1528558212734,16.086965005678042,0,119.1526717557252,-82.38167938931298,-25.47328244274809,-0.802978515625,0.602783203125,-0.130859375,-36.53511240714175,52.469614477205546,0,15.6,17.4,0,-3.8,0.4,-1,0,0,0,-34.8,47.2
1528558212834,16.086965005678042,0,46.56488549618321,-31.748091603053435,-17.34351145038168,-0.850341796875,0.48095703125,-0.214599609375,-28.740796446848474,58.22786905649043,0,16.2,17,0,-1.2,-1.2,-1,0,0,0,-35.4,48
1528558212934,16.086965005678042,0,-68.62595419847328,47.2442748091603,1.9541984732824427,-1.1162109375,0.337890625,-0.069091796875,-16.811347222820395,72.83011388170631,0,16.2,17,0,-1.2,-1.2,-1,0,0,0,-35.4,48
1528558213034,16.086965005678042,0,-112.81679389312977,71.29007633587786,26.198473282442748,-1.04296875,0.29638671875,-0.090576171875,-15.80737084912733,73.45069436864085,0,16.2,17,0,-1.2,-1.2,-1,0,0,0,-35.4,48
